,date,fertiliser_type,fertiliser_price,month_year,month,year,phosphate_price,urea_price,milk_price,gas_price,potassium_price,Consumer Price Index
10527,2016-07-01,Sulphate of Ammonia (21%),261.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556
10529,2016-07-01,Compound 10-5-25,465.6797223599405,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556
10530,2016-07-01,Compound 13-6-20,384.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556
10531,2016-07-01,Compound 15-3-20,364.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556
10533,2016-07-01,Compound 24-2.2-4.5,318.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556
10534,2016-07-01,Compound 19-0-15,333.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556
10535,2016-07-01,Compound 25-4-0,333.0,2016-07,7,2016,99.87,163.58,0.253,2.52,255.31,-0.208197556
10536,2016-08-01,Calcium Ammonium Nitrate (27.5% N),229.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10537,2016-08-01,Urea (46% N),337.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10539,2016-08-01,Muriate of Potash (50% K),382.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10540,2016-08-01,Compound 0-10-20,381.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10541,2016-08-01,Compound 0-7-30,385.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10542,2016-08-01,Compound 7-6-17,464.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10543,2016-08-01,Compound 10-10-20,377.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10544,2016-08-01,Compound 14-7-14,355.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10545,2016-08-01,Compound 18-6-12,339.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10546,2016-08-01,Compound 24-2.5-10,342.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10547,2016-08-01,Compound 27-2.5-5,332.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10549,2016-08-01,Compound 8-5-18,376.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10550,2016-08-01,Compound 20-4-10,325.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10551,2016-08-01,Sulphate of Ammonia (21%),256.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10553,2016-08-01,Compound 10-5-25,465.6797223599405,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10554,2016-08-01,Compound 13-6-20,381.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10555,2016-08-01,Compound 15-3-20,465.6797223599405,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10557,2016-08-01,Compound 24-2.2-4.5,306.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10558,2016-08-01,Compound 19-0-15,325.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10559,2016-08-01,Compound 25-4-0,326.0,2016-08,8,2016,97.89,166.13,0.279,2.49,184.19,-0.26396457
10560,2016-09-01,Calcium Ammonium Nitrate (27.5% N),224.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10561,2016-09-01,Urea (46% N),334.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10563,2016-09-01,Muriate of Potash (50% K),379.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10564,2016-09-01,Compound 0-10-20,373.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10565,2016-09-01,Compound 0-7-30,377.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10566,2016-09-01,Compound 7-6-17,460.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10567,2016-09-01,Compound 10-10-20,373.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10568,2016-09-01,Compound 14-7-14,350.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10569,2016-09-01,Compound 18-6-12,335.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10570,2016-09-01,Compound 24-2.5-10,339.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10571,2016-09-01,Compound 27-2.5-5,329.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10573,2016-09-01,Compound 8-5-18,371.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10574,2016-09-01,Compound 20-4-10,318.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10575,2016-09-01,Sulphate of Ammonia (21%),255.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10577,2016-09-01,Compound 10-5-25,465.6797223599405,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10578,2016-09-01,Compound 13-6-20,381.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10579,2016-09-01,Compound 15-3-20,465.6797223599405,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10581,2016-09-01,Compound 24-2.2-4.5,303.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10582,2016-09-01,Compound 19-0-15,321.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10583,2016-09-01,Compound 25-4-0,322.0,2016-09,9,2016,97.19,167.01,0.309,2.65,184.13,-0.211668637
10584,2016-10-01,Calcium Ammonium Nitrate (27.5% N),223.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10585,2016-10-01,Urea (46% N),333.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10587,2016-10-01,Muriate of Potash (50% K),380.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10588,2016-10-01,Compound 0-10-20,372.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10589,2016-10-01,Compound 0-7-30,376.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10590,2016-10-01,Compound 7-6-17,460.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10591,2016-10-01,Compound 10-10-20,374.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10592,2016-10-01,Compound 14-7-14,350.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10593,2016-10-01,Compound 18-6-12,334.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10594,2016-10-01,Compound 24-2.5-10,339.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10595,2016-10-01,Compound 27-2.5-5,330.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10597,2016-10-01,Compound 8-5-18,371.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10598,2016-10-01,Compound 20-4-10,316.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10599,2016-10-01,Sulphate of Ammonia (21%),255.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10601,2016-10-01,Compound 10-5-25,465.6797223599405,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10602,2016-10-01,Compound 13-6-20,381.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10603,2016-10-01,Compound 15-3-20,465.6797223599405,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10605,2016-10-01,Compound 24-2.2-4.5,303.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10606,2016-10-01,Compound 19-0-15,321.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
10607,2016-10-01,Compound 25-4-0,322.0,2016-10,10,2016,98.93,170.17,0.351,2.68,187.42,-0.156611662
